signature	signatureType	outcome	model	study	Primary	Sequencing	N	Effect_size	SE	95CI_low	95CI_high	Pval
KDM5A	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	0.86	0.59	-0.28	2.05	0.145705958850995
KDM5A	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.14	1.26	-2.34	2.69	0.909086258541974
KDM5A	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-1.85	1.01	-4.1	-0.03	0.0664436075964267
KDM5A	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.38	1.25	-2.97	2.09	0.761708304037589
KDM5A	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	0.11	1.06	-1.96	2.25	0.913550292354996
KDM5A	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-2.07	1.18	-4.65	0.09	0.0788904670332998
KDM5A	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.81	1.32	-3.62	1.73	0.538238814115951
KDM5A	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	1.48	1.17	-0.74	3.96	0.206306758474758
KDM5A	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	1.35	1.26	-1.05	4.01	0.284564413505891
M1	Signature	OS	COX	Braun	Kidney	TPM	178	0.32	0.27	-0.2	0.84	0.23141229166244
M1	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.54	0.57	-1.66	0.57	0.34092572048067
M1	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.08	0.54	-2.14	-0.02	0.0462576904503497
M1	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.69	0.78	-0.84	2.22	0.378251598178238
M1	Signature	OS	COX	Hwang	Lung	TPM	21	-1.7	1.28	-4.2	0.8	0.183023231376318
M1	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.73	0.33	-1.38	-0.08	0.0268777604825725
M1	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.47	0.21	-0.88	-0.06	0.0260978889380175
M1	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.07	0.4	-0.71	0.85	0.86110497344913
M1	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.36	0.51	-1.35	0.63	0.480381081789232
M1	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.41	0.67	0.09	2.73	0.0356273189473281
M1	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.23	0.62	-1.44	0.98	0.705603540767255
M1	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-1.01	0.51	-2	-0.02	0.0454961024631091
M1	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.9	0.39	-1.67	-0.14	0.0204022238484135
M1	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.03	0.69	-1.38	1.32	0.962455786159407
M1	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.08	0.53	-2.13	-0.04	0.0417743925795008
M1	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.19	0.21	-0.6	0.22	0.372607827281823
M1	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.52	0.56	-1.62	0.57	0.350144379131234
M1	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.19	0.53	-2.23	-0.15	0.0249048578296885
M1	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.11	0.48	-2.05	-0.18	0.0196267305403848
M1	Signature	PFS	COX	Hwang	Lung	TPM	21	-1.16	0.91	-2.94	0.63	0.203413650599837
M1	Signature	PFS	COX	Jung	Lung	TPM	26	-0.71	0.66	-2	0.57	0.277553734991017
M1	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.67	0.3	-1.26	-0.09	0.0230426651082502
M1	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.62	1.39	-3.35	2.11	0.656488344839506
M1	Signature	PFS	COX	Snyder	Ureteral	TPM	25	0.15	0.68	-1.18	1.48	0.822902720904654
M1	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.43	0.46	-1.34	0.48	0.358067533031391
M1	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.36	0.48	-1.32	0.58	0.448386080555958
M1	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.9	1.01	-3	1.04	0.372737453139637
M1	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-1.81	1.05	-4.03	0.18	0.0858209990323031
M1	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.94	0.76	-3.56	-0.52	0.0110387591919832
M1	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.33	1.02	-1.68	2.41	0.741653969907124
M1	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.14	1.13	-3.53	1.04	0.31482413679106
M1	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-1.76	1.1	-4.12	0.28	0.109532002407477
M1	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.84	0.49	-1.83	0.11	0.087794576595406
M1	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.6	0.46	-1.53	0.3	0.19394088028176
M1	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.28	0.99	-1.64	2.32	0.774792539629638
M1	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.53	1.08	-2.71	1.62	0.626704361242502
M1	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.83	0.83	-2.56	0.77	0.318595923487532
M1	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.47	0.96	-4.6	-0.77	0.00964710140413824
M1	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.29	0.83	-3.09	0.26	0.123071715873424
M1	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	0.1	1.23	-2.4	2.57	0.937686153066636
M1	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.28	0.94	-2.2	1.58	0.762877691811883
M1	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.59	0.92	-2.46	1.2	0.518691668338505
PDL1	Signature	OS	COX	Braun	Kidney	TPM	178	0.08	0.21	-0.33	0.48	0.70875853619077
PDL1	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.35	0.38	-1.1	0.39	0.353585286176218
PDL1	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.53	0.47	-2.45	-0.61	0.00110638300278322
PDL1	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.29	0.56	-0.81	1.38	0.60515018025142
PDL1	Signature	OS	COX	Hwang	Lung	TPM	21	-0.28	0.53	-1.31	0.75	0.592885452477545
PDL1	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.25	0.24	-0.73	0.23	0.299317089367905
PDL1	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.3	0.16	-0.61	0.01	0.0547929122637728
PDL1	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.13	0.28	-0.68	0.42	0.65259075027059
PDL1	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.45	0.41	-1.26	0.35	0.270488785020585
PDL1	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.4	0.43	-0.45	1.24	0.355637841358607
PDL1	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.06	0.41	-0.85	0.74	0.889935837271957
PDL1	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.78	0.4	-1.57	0.01	0.0539258094363949
PDL1	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.32	0.31	-0.92	0.28	0.291905699198052
PDL1	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.59	0.51	-1.6	0.42	0.250036343487157
PDL1	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.07	0.44	-1.93	-0.22	0.0139411367984673
PDL1	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.15	0.16	-0.47	0.18	0.373089904018399
PDL1	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.88	0.35	-1.56	-0.2	0.0116261684076754
PDL1	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.24	0.37	-1.97	-0.52	0.000748779838568436
PDL1	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.49	0.51	-1.48	0.51	0.338446594618825
PDL1	Signature	PFS	COX	Jung	Lung	TPM	26	-1.08	0.42	-1.91	-0.26	0.00986936943045668
PDL1	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.3	0.22	-0.73	0.13	0.175919993572762
PDL1	Signature	PFS	COX	Miao.1	Kidney	TPM	33	0.46	0.77	-1.04	1.96	0.549294261125178
PDL1	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.74	0.51	-1.74	0.25	0.142971854740153
PDL1	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.32	0.36	-1.02	0.38	0.371011658557075
PDL1	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.28	0.38	-1.03	0.46	0.453305572047823
PDL1	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.06	0.85	-3.95	-0.55	0.0149028876091227
PDL1	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-2	0.61	-3.32	-0.89	0.00104870541345891
PDL1	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.3	0.68	-1.69	1.04	0.655650008279976
PDL1	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.33	1	-4.78	-0.65	0.0204215485939752
PDL1	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.16	0.87	-4.1	-0.62	0.0126316635224271
PDL1	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.36	0.37	-1.1	0.36	0.326461955153869
PDL1	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.62	0.33	-1.28	0.03	0.0636450164791499
PDL1	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.23	0.7	-1.64	1.18	0.74113350702552
PDL1	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.34	0.79	-1.23	1.95	0.664640996164165
PDL1	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.44	0.7	-1.88	0.92	0.528196655417587
PDL1	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-0.72	0.62	-1.98	0.48	0.248769603040493
PDL1	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.8	0.64	-2.15	0.43	0.212683465456743
PDL1	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.2	1.08	-3.56	0.82	0.265714646744531
PDL1	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.27	0.74	-1.75	1.23	0.715835080946115
PDL1	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-1.04	0.74	-2.61	0.35	0.158541965638681
peri_Tcell	Signature	OS	COX	Braun	Kidney	TPM	178	0.13	0.19	-0.24	0.5	0.492413910809286
peri_Tcell	Signature	OS	COX	Fumet.2	Lung	TPM	43	0.06	0.44	-0.8	0.93	0.89004575019805
peri_Tcell	Signature	OS	COX	Gide	Melanoma	TPM	55	-1	0.38	-1.75	-0.25	0.00889600891851854
peri_Tcell	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.25	0.55	-0.83	1.32	0.652162155345582
peri_Tcell	Signature	OS	COX	Hwang	Lung	TPM	21	-0.85	0.61	-2.04	0.35	0.165405431225039
peri_Tcell	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.13	0.25	-0.61	0.36	0.608909657582701
peri_Tcell	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.41	0.16	-0.72	-0.1	0.00866493008850355
peri_Tcell	Signature	OS	COX	Mariathasan	Kidney	TPM	67	0.16	0.29	-0.42	0.73	0.595823926161513
peri_Tcell	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.48	0.45	-1.36	0.39	0.280727142075975
peri_Tcell	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.62	0.5	-0.36	1.61	0.213306040653976
peri_Tcell	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.46	0.47	-1.38	0.45	0.322749625983937
peri_Tcell	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.47	0.3	-1.07	0.13	0.12237244244766
peri_Tcell	Signature	OS	COX	Snyder	Ureteral	TPM	25	-1	0.56	-2.1	0.09	0.0732711495657894
peri_Tcell	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.94	0.43	-1.77	-0.1	0.0277266660746222
peri_Tcell	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.08	0.16	-0.39	0.22	0.586716870638827
peri_Tcell	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.57	0.4	-1.35	0.21	0.149805919789704
peri_Tcell	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.74	0.31	-1.35	-0.13	0.017350733902797
peri_Tcell	Signature	PFS	COX	Hwang	Lung	TPM	21	-2.29	0.78	-3.83	-0.75	0.00348729949502816
peri_Tcell	Signature	PFS	COX	Jung	Lung	TPM	26	-0.71	0.43	-1.56	0.13	0.0968388188166413
peri_Tcell	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.33	0.22	-0.76	0.11	0.138747299576982
peri_Tcell	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.03	0.8	-1.6	1.54	0.97001406913806
peri_Tcell	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-1.26	0.55	-2.33	-0.18	0.0217211710192729
peri_Tcell	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.39	0.36	-1.09	0.31	0.274251160459146
peri_Tcell	Signature	Response	Log_regression	Braun	Kidney	TPM	139	0	0.35	-0.69	0.7	0.9927011804273
peri_Tcell	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-0.63	0.8	-2.26	0.92	0.432619413600048
peri_Tcell	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.56	0.54	-2.69	-0.56	0.00367894413141454
peri_Tcell	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	-0.14	0.7	-1.53	1.24	0.844860441624134
peri_Tcell	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.38	0.86	-3.26	0.2	0.108154384311454
peri_Tcell	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.63	0.95	-4.83	-0.98	0.00557719489967224
peri_Tcell	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.25	0.37	-0.99	0.47	0.497914721230129
peri_Tcell	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.73	0.34	-1.42	-0.06	0.0345024503991982
peri_Tcell	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.22	0.75	-1.29	1.74	0.775611340150363
peri_Tcell	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.13	0.74	-1.33	1.64	0.864341754666742
peri_Tcell	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-1.14	0.71	-2.65	0.18	0.107090113284438
peri_Tcell	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.85	0.66	-2.25	0.39	0.198820051769604
peri_Tcell	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.29	0.96	-3.37	0.49	0.178229219219242
peri_Tcell	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-1	0.83	-2.77	0.55	0.226104676166639
peri_Tcell	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.69	0.7	-2.14	0.66	0.327758538955631
Response_Ivy	Signature	OS	COX	Braun	Kidney	TPM	178	0.42	0.27	-0.1	0.94	0.114497557431844
Response_Ivy	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.43	0.59	-1.58	0.73	0.466868971402541
Response_Ivy	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.11	0.51	-2.1	-0.11	0.029592063811701
Response_Ivy	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.61	0.77	-0.89	2.12	0.424175885782888
Response_Ivy	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.85	0.33	-1.51	-0.2	0.0104156407363666
Response_Ivy	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.33	0.2	-0.72	0.06	0.101764986515365
Response_Ivy	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.06	0.36	-0.76	0.64	0.865216436919322
Response_Ivy	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.62	0.51	-1.62	0.38	0.224919825968455
Response_Ivy	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	1.22	0.57	0.1	2.34	0.0331319680323856
Response_Ivy	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.47	0.61	-1.68	0.73	0.440733101413504
Response_Ivy	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.91	0.53	-1.96	0.13	0.0869317771955514
Response_Ivy	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.69	0.39	-1.45	0.07	0.0756124896233124
Response_Ivy	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.57	0.68	-1.9	0.76	0.402298666403782
Response_Ivy	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.4	0.53	-2.45	-0.36	0.00864615323804465
Response_Ivy	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.17	0.21	-0.59	0.25	0.419634456612851
Response_Ivy	Signature	PFS	COX	Fumet.1	Lung	TPM	44	0.1	0.51	-0.91	1.11	0.847121920588573
Response_Ivy	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.33	0.54	-2.39	-0.26	0.0146643646300583
Response_Ivy	Signature	PFS	COX	Gide	Melanoma	TPM	55	-0.95	0.43	-1.79	-0.1	0.027490476647981
Response_Ivy	Signature	PFS	COX	Jung	Lung	TPM	26	-0.87	0.51	-1.88	0.14	0.0898760636737096
Response_Ivy	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.76	0.29	-1.34	-0.19	0.00949953698662541
Response_Ivy	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.32	1.19	-2.64	2	0.787736750538222
Response_Ivy	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.32	0.62	-1.55	0.9	0.604955758473784
Response_Ivy	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.6	0.43	-1.45	0.24	0.16248991126771
Response_Ivy	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.08	0.5	-1.06	0.91	0.871607517759481
Response_Ivy	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	0.62	0.97	-1.23	2.65	0.520243779975584
Response_Ivy	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.63	1.18	-5.23	-0.51	0.0253585780434193
Response_Ivy	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-1.72	0.69	-3.17	-0.42	0.0132222752225047
Response_Ivy	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.32	0.96	-1.57	2.27	0.736822545704298
Response_Ivy	Signature	Response	Log_regression	Jung	Lung	TPM	26	-1.38	1.02	-3.6	0.51	0.175313234768604
Response_Ivy	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-1.21	1	-3.29	0.7	0.226037181150997
Response_Ivy	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-1.08	0.5	-2.09	-0.1	0.0327579705445748
Response_Ivy	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.47	0.43	-1.33	0.37	0.275616590674526
Response_Ivy	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	0.11	0.86	-1.58	1.86	0.902429717044995
Response_Ivy	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	-0.92	1.06	-3.09	1.15	0.38439660323449
Response_Ivy	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.48	0.83	-2.17	1.14	0.561128459449177
Response_Ivy	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.78	1.04	-5.04	-0.9	0.00726204330978181
Response_Ivy	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-1.16	0.81	-2.89	0.37	0.152604173698142
Response_Ivy	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-0.78	1.18	-3.23	1.54	0.507967542091728
Response_Ivy	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.63	0.92	-2.5	1.2	0.494982701150749
Response_Ivy	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-0.32	0.94	-2.2	1.55	0.736157748774019
STAT1	Signature	OS	COX	Braun	Kidney	TPM	178	0.37	0.22	-0.06	0.79	0.0952972214353934
STAT1	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.5	0.47	-1.43	0.42	0.287884933261044
STAT1	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.37	0.44	-2.24	-0.5	0.00193056635071528
STAT1	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.35	0.62	-0.88	1.57	0.57975059296501
STAT1	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.39	0.26	-0.89	0.12	0.133551967319156
STAT1	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.46	0.18	-0.81	-0.11	0.0103600122422836
STAT1	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.13	0.31	-0.74	0.49	0.688746885285689
STAT1	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.56	0.48	-1.49	0.38	0.246437643961477
STAT1	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.55	0.5	-0.44	1.53	0.27556334365257
STAT1	Signature	OS	COX	Miao.1	Kidney	TPM	33	-0.05	0.44	-0.92	0.82	0.91514809970225
STAT1	Signature	OS	COX	Nathanson	Melanoma	FPKM	24	-0.97	0.45	-1.84	-0.1	0.0296171983318839
STAT1	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.49	0.33	-1.14	0.17	0.144077907987515
STAT1	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.99	0.57	-2.11	0.12	0.0805897878193924
STAT1	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-0.97	0.45	-1.86	-0.09	0.0304477394645326
STAT1	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.12	0.18	-0.47	0.23	0.507281610275085
STAT1	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.55	0.5	-1.52	0.42	0.267993794430571
STAT1	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-1.19	0.42	-2.01	-0.36	0.00477313273218407
STAT1	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.22	0.37	-1.95	-0.49	0.00108491900046673
STAT1	Signature	PFS	COX	Jung	Lung	TPM	26	-0.99	0.44	-1.85	-0.12	0.0257521028258833
STAT1	Signature	PFS	COX	Liu	Melanoma	FPKM	121	-0.39	0.23	-0.84	0.06	0.0914823035037005
STAT1	Signature	PFS	COX	Miao.1	Kidney	TPM	33	-0.2	0.89	-1.95	1.54	0.818474895522068
STAT1	Signature	PFS	COX	Snyder	Ureteral	TPM	25	-0.76	0.52	-1.78	0.26	0.142990179268954
STAT1	Signature	PFS	COX	Van_Allen	Melanoma	TPM	42	-0.48	0.4	-1.25	0.3	0.227424310090635
STAT1	Signature	Response	Log_regression	Braun	Kidney	TPM	139	-0.09	0.41	-0.89	0.71	0.821502978566885
STAT1	Signature	Response	Log_regression	Fumet.1	Lung	TPM	39	-0.49	0.89	-2.29	1.26	0.578316637582174
STAT1	Signature	Response	Log_regression	Fumet.2	Lung	TPM	41	-2.43	0.99	-4.59	-0.62	0.014308482306941
STAT1	Signature	Response	Log_regression	Gide	Melanoma	TPM	52	-2.03	0.62	-3.34	-0.9	0.000985021317770553
STAT1	Signature	Response	Log_regression	Hugo	Melanoma	FPKM	27	0.07	0.79	-1.5	1.65	0.927428120686564
STAT1	Signature	Response	Log_regression	Jung	Lung	TPM	26	-2.37	1.17	-5.13	-0.37	0.0423445972591016
STAT1	Signature	Response	Log_regression	Kim	Gastric	FPKM	31	-2.53	0.96	-4.67	-0.82	0.00843810034351992
STAT1	Signature	Response	Log_regression	Liu	Melanoma	FPKM	112	-0.47	0.39	-1.25	0.29	0.227304341588743
STAT1	Signature	Response	Log_regression	Mariathasan	Bladder	TPM	133	-0.89	0.4	-1.7	-0.12	0.025748549939722
STAT1	Signature	Response	Log_regression	Mariathasan	Kidney	TPM	46	-0.12	0.79	-1.7	1.45	0.880036906233968
STAT1	Signature	Response	Log_regression	Miao.1	Kidney	TPM	28	0.31	0.86	-1.34	2.11	0.713223659178614
STAT1	Signature	Response	Log_regression	Nathanson	Melanoma	FPKM	24	-0.68	0.75	-2.25	0.76	0.364610419963834
STAT1	Signature	Response	Log_regression	Puch	Melanoma	TPM	49	-2.37	0.84	-4.2	-0.86	0.00458087947811017
STAT1	Signature	Response	Log_regression	Riaz	Melanoma	TPM	33	-0.82	0.7	-2.31	0.52	0.245988124151069
STAT1	Signature	Response	Log_regression	Snyder	Ureteral	TPM	22	-1.91	1.13	-4.39	0.17	0.090771447592454
STAT1	Signature	Response	Log_regression	Van_Allen	Melanoma	TPM	39	-0.61	0.78	-2.2	0.93	0.436617821979987
STAT1	Signature	Response	Log_regression	VanDenEnde	Esophageal	TPM	32	-1.27	0.86	-3.08	0.37	0.142762585655725
T_cell_inflamed	Signature	OS	COX	Braun	Kidney	TPM	178	0.18	0.22	-0.26	0.61	0.422035817184481
T_cell_inflamed	Signature	OS	COX	Fumet.2	Lung	TPM	43	-0.21	0.51	-1.21	0.79	0.682576299432261
T_cell_inflamed	Signature	OS	COX	Gide	Melanoma	TPM	55	-1.31	0.44	-2.17	-0.44	0.00301105115428638
T_cell_inflamed	Signature	OS	COX	Hugo	Melanoma	FPKM	27	0.39	0.66	-0.91	1.69	0.559401890602415
T_cell_inflamed	Signature	OS	COX	Hwang	Lung	TPM	21	-0.57	0.74	-2.02	0.89	0.443800427829775
T_cell_inflamed	Signature	OS	COX	Liu	Melanoma	FPKM	121	-0.47	0.27	-0.99	0.05	0.0792315485549082
T_cell_inflamed	Signature	OS	COX	Mariathasan	Bladder	TPM	194	-0.38	0.17	-0.71	-0.04	0.0283061095119514
T_cell_inflamed	Signature	OS	COX	Mariathasan	Kidney	TPM	67	-0.18	0.31	-0.79	0.43	0.569405188652159
T_cell_inflamed	Signature	OS	COX	Mariathasan	Lymph_node	TPM	26	-0.74	0.46	-1.65	0.17	0.110217645377996
T_cell_inflamed	Signature	OS	COX	Mariathasan	Ureteral	TPM	26	0.41	0.52	-0.61	1.43	0.433086911519608
T_cell_inflamed	Signature	OS	COX	Miao.1	Kidney	TPM	33	0.08	0.45	-0.79	0.96	0.852908523057342
T_cell_inflamed	Signature	OS	COX	Riaz	Melanoma	TPM	51	-0.49	0.33	-1.14	0.16	0.137827376940516
T_cell_inflamed	Signature	OS	COX	Snyder	Ureteral	TPM	25	-0.23	0.56	-1.33	0.88	0.687617369743384
T_cell_inflamed	Signature	OS	COX	Van_Allen	Melanoma	TPM	42	-1.76	0.58	-2.9	-0.63	0.00226813012535521
T_cell_inflamed	Signature	PFS	COX	Braun	Kidney	TPM	178	-0.17	0.17	-0.51	0.17	0.33498981418004
T_cell_inflamed	Signature	PFS	COX	Fumet.1	Lung	TPM	44	-0.48	0.47	-1.4	0.44	0.307302251954289
T_cell_inflamed	Signature	PFS	COX	Fumet.2	Lung	TPM	43	-0.92	0.45	-1.81	-0.03	0.0425272885116208
T_cell_inflamed	Signature	PFS	COX	Gide	Melanoma	TPM	55	-1.17	0.37	-1.91	-0.44	0.00168122205471802
T_cell_inflamed	Signature	PFS	COX	Hwang	Lung	TPM	21	-0.65	0.6	-1.82	0.53	0.280527484760671
